city,target_datetime,date,time,tier,target,source,value,p10,p90,forecast_taken,hours_ahead,error
Glasgow,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,20.899999618530273,,,2026-05-28 19:00:00,13.0,
Glasgow,2026-05-29 09:00:00,2026-05-29,09:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,21.399999618530273,,,2026-05-28 19:00:00,14.0,
Glasgow,2026-05-29 10:00:00,2026-05-29,10:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,25.0,,,2026-05-28 19:00:00,15.0,
Glasgow,2026-05-29 11:00:00,2026-05-29,11:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,25.5,,,2026-05-28 19:00:00,16.0,
Glasgow,2026-05-29 12:00:00,2026-05-29,12:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,25.0,,,2026-05-28 19:00:00,17.0,
Glasgow,2026-05-29 13:00:00,2026-05-29,13:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,22.399999618530273,,,2026-05-28 19:00:00,18.0,
Glasgow,2026-05-29 14:00:00,2026-05-29,14:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,21.299999237060547,,,2026-05-28 19:00:00,19.0,
Glasgow,2026-05-29 15:00:00,2026-05-29,15:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,20.899999618530273,,,2026-05-28 19:00:00,20.0,
Glasgow,2026-05-29 16:00:00,2026-05-29,16:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,19.899999618530273,,,2026-05-28 19:00:00,21.0,
Glasgow,2026-05-29 17:00:00,2026-05-29,17:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,16.0,,,2026-05-28 19:00:00,22.0,
Glasgow,2026-05-29 18:00:00,2026-05-29,18:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,15.600000381469727,,,2026-05-28 19:00:00,23.0,
Glasgow,2026-05-29 19:00:00,2026-05-29,19:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,14.0,,,2026-05-28 19:00:00,24.0,
Glasgow,2026-05-29 20:00:00,2026-05-29,20:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,12.100000381469727,,,2026-05-28 19:00:00,25.0,
Glasgow,2026-05-29 21:00:00,2026-05-29,21:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,9.5,,,2026-05-28 19:00:00,26.0,
Glasgow,2026-05-29 22:00:00,2026-05-29,22:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,9.199999809265137,,,2026-05-28 19:00:00,27.0,
Glasgow,2026-05-29 23:00:00,2026-05-29,23:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,8.899999618530273,,,2026-05-28 19:00:00,28.0,
Leeds,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,2.0,
Leeds,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,3.0,
Leeds,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,4.0,
Leeds,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,AccuWeather,13.0,,,2026-05-28 19:00:00,5.0,
Leeds,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,AccuWeather,14.800000190734863,,,2026-05-28 19:00:00,6.0,
Leeds,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,AccuWeather,13.0,,,2026-05-28 19:00:00,7.0,
Leeds,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,AccuWeather,13.0,,,2026-05-28 19:00:00,8.0,
Leeds,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,AccuWeather,13.0,,,2026-05-28 19:00:00,9.0,
Leeds,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,10.0,
Leeds,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,11.0,
Leeds,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,12.0,
Leeds,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,AccuWeather,13.0,,,2026-05-28 19:00:00,13.0,
Leeds,2026-05-28 19:00:00,2026-05-28,19:00:00,Source-Hourly,WindSpeed,MetOffice,4.924592547912598,,,2026-05-28 19:00:00,0.0,
Leeds,2026-05-28 20:00:00,2026-05-28,20:00:00,Source-Hourly,WindSpeed,MetOffice,8.89967265765381,,,2026-05-28 19:00:00,1.0,
Leeds,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,MetOffice,6.115507123260499,,,2026-05-28 19:00:00,2.0,
Leeds,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,MetOffice,6.083320273956299,,,2026-05-28 19:00:00,3.0,
Leeds,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,MetOffice,5.584423726043702,,,2026-05-28 19:00:00,4.0,
Leeds,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,MetOffice,8.320308602783204,,,2026-05-28 19:00:00,5.0,
Leeds,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,MetOffice,8.46514980834961,,,2026-05-28 19:00:00,6.0,
Leeds,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,MetOffice,7.048926904174805,,,2026-05-28 19:00:00,7.0,
Leeds,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,MetOffice,6.099413698608399,,,2026-05-28 19:00:00,8.0,
Leeds,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,MetOffice,5.520050027435303,,,2026-05-28 19:00:00,9.0,
Leeds,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,MetOffice,5.536143452087403,,,2026-05-28 19:00:00,10.0,
Leeds,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,MetOffice,5.423489095825196,,,2026-05-28 19:00:00,11.0,
Leeds,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,MetOffice,6.324722027435303,,,2026-05-28 19:00:00,12.0,
Leeds,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,MetOffice,6.823618191650391,,,2026-05-28 19:00:00,13.0,
Leeds,2026-05-29 09:00:00,2026-05-29,09:00:00,Source-Hourly,WindSpeed,MetOffice,7.338608547912598,,,2026-05-28 19:00:00,14.0,
Leeds,2026-05-29 10:00:00,2026-05-29,10:00:00,Source-Hourly,WindSpeed,MetOffice,7.145487452087403,,,2026-05-28 19:00:00,15.0,
Leeds,2026-05-29 11:00:00,2026-05-29,11:00:00,Source-Hourly,WindSpeed,MetOffice,7.580010301391602,,,2026-05-28 19:00:00,16.0,
Leeds,2026-05-29 12:00:00,2026-05-29,12:00:00,Source-Hourly,WindSpeed,MetOffice,7.821412054870606,,,2026-05-28 19:00:00,17.0,
Leeds,2026-05-29 13:00:00,2026-05-29,13:00:00,Source-Hourly,WindSpeed,MetOffice,8.288121753479004,,,2026-05-28 19:00:00,18.0,
Leeds,2026-05-29 14:00:00,2026-05-29,14:00:00,Source-Hourly,WindSpeed,MetOffice,8.770924493041992,,,2026-05-28 19:00:00,19.0,
Leeds,2026-05-29 15:00:00,2026-05-29,15:00:00,Source-Hourly,WindSpeed,MetOffice,9.092793753479004,,,2026-05-28 19:00:00,20.0,
Leeds,2026-05-29 16:00:00,2026-05-29,16:00:00,Source-Hourly,WindSpeed,MetOffice,9.189354301391603,,,2026-05-28 19:00:00,21.0,
Leeds,2026-05-29 17:00:00,2026-05-29,17:00:00,Source-Hourly,WindSpeed,MetOffice,8.86748580834961,,,2026-05-28 19:00:00,22.0,
Leeds,2026-05-29 18:00:00,2026-05-29,18:00:00,Source-Hourly,WindSpeed,MetOffice,7.917972602783204,,,2026-05-28 19:00:00,23.0,
Leeds,2026-05-29 19:00:00,2026-05-29,19:00:00,Source-Hourly,WindSpeed,MetOffice,6.8397120000000005,,,2026-05-28 19:00:00,24.0,
Leeds,2026-05-29 20:00:00,2026-05-29,20:00:00,Source-Hourly,WindSpeed,MetOffice,5.262554849304199,,,2026-05-28 19:00:00,25.0,
Leeds,2026-05-29 21:00:00,2026-05-29,21:00:00,Source-Hourly,WindSpeed,MetOffice,4.1199205479125975,,,2026-05-28 19:00:00,26.0,
Leeds,2026-05-29 22:00:00,2026-05-29,22:00:00,Source-Hourly,WindSpeed,MetOffice,3.878519178131104,,,2026-05-28 19:00:00,27.0,
Leeds,2026-05-29 23:00:00,2026-05-29,23:00:00,Source-Hourly,WindSpeed,MetOffice,3.862425753479004,,,2026-05-28 19:00:00,28.0,
Leeds,2026-05-30 00:00:00,2026-05-30,00:00:00,Source-Hourly,WindSpeed,MetOffice,3.1543143013916017,,,2026-05-28 19:00:00,29.0,
Leeds,2026-05-30 01:00:00,2026-05-30,01:00:00,Source-Hourly,WindSpeed,MetOffice,2.2369881369781495,,,2026-05-28 19:00:00,30.0,
Leeds,2026-05-30 02:00:00,2026-05-30,02:00:00,Source-Hourly,WindSpeed,MetOffice,2.0760536986083986,,,2026-05-28 19:00:00,31.0,
Leeds,2026-05-30 03:00:00,2026-05-30,03:00:00,Source-Hourly,WindSpeed,MetOffice,1.4966899315109254,,,2026-05-28 19:00:00,32.0,
Leeds,2026-05-30 04:00:00,2026-05-30,04:00:00,Source-Hourly,WindSpeed,MetOffice,1.3196620684890747,,,2026-05-28 19:00:00,33.0,
Leeds,2026-05-30 05:00:00,2026-05-30,05:00:00,Source-Hourly,WindSpeed,MetOffice,1.448409561630249,,,2026-05-28 19:00:00,34.0,
Leeds,2026-05-30 06:00:00,2026-05-30,06:00:00,Source-Hourly,WindSpeed,MetOffice,1.2391948493041993,,,2026-05-28 19:00:00,35.0,
Leeds,2026-05-30 07:00:00,2026-05-30,07:00:00,Source-Hourly,WindSpeed,MetOffice,1.7059045479125978,,,2026-05-28 19:00:00,36.0,
Leeds,2026-05-30 08:00:00,2026-05-30,08:00:00,Source-Hourly,WindSpeed,MetOffice,2.092147123260498,,,2026-05-28 19:00:00,37.0,
Leeds,2026-05-30 09:00:00,2026-05-30,09:00:00,Source-Hourly,WindSpeed,MetOffice,2.6393241369781495,,,2026-05-28 19:00:00,38.0,
Leeds,2026-05-30 10:00:00,2026-05-30,10:00:00,Source-Hourly,WindSpeed,MetOffice,3.266968273956299,,,2026-05-28 19:00:00,39.0,
Leeds,2026-05-30 11:00:00,2026-05-30,11:00:00,Source-Hourly,WindSpeed,MetOffice,3.186501150695801,,,2026-05-28 19:00:00,40.0,
Leeds,2026-05-30 12:00:00,2026-05-30,12:00:00,Source-Hourly,WindSpeed,MetOffice,3.717584547912598,,,2026-05-28 19:00:00,41.0,
Leeds,2026-05-30 13:00:00,2026-05-30,13:00:00,Source-Hourly,WindSpeed,MetOffice,4.876312273956299,,,2026-05-28 19:00:00,42.0,
Leeds,2026-05-30 14:00:00,2026-05-30,14:00:00,Source-Hourly,WindSpeed,MetOffice,5.375208821868897,,,2026-05-28 19:00:00,43.0,
Leeds,2026-05-30 15:00:00,2026-05-30,15:00:00,Source-Hourly,WindSpeed,MetOffice,5.7453579725646975,,,2026-05-28 19:00:00,44.0,
Leeds,2026-05-30 16:00:00,2026-05-30,16:00:00,Source-Hourly,WindSpeed,MetOffice,5.584423726043702,,,2026-05-28 19:00:00,45.0,
Leeds,2026-05-30 17:00:00,2026-05-30,17:00:00,Source-Hourly,WindSpeed,MetOffice,5.568330301391602,,,2026-05-28 19:00:00,46.0,
Leeds,2026-05-30 18:00:00,2026-05-30,18:00:00,Source-Hourly,WindSpeed,MetOffice,6.03504,,,2026-05-28 19:00:00,47.0,
Leeds,2026-05-28 19:00:00,2026-05-28,19:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,12.899999618530273,,,2026-05-28 19:00:00,0.0,
Leeds,2026-05-28 20:00:00,2026-05-28,20:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,14.100000381469727,,,2026-05-28 19:00:00,1.0,
Leeds,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,15.699999809265137,,,2026-05-28 19:00:00,2.0,
Leeds,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,13.300000190734863,,,2026-05-28 19:00:00,3.0,
Leeds,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.299999237060547,,,2026-05-28 19:00:00,4.0,
Leeds,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.799999237060547,,,2026-05-28 19:00:00,5.0,
Leeds,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.799999237060547,,,2026-05-28 19:00:00,6.0,
Leeds,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.0,,,2026-05-28 19:00:00,7.0,
Leeds,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,15.300000190734863,,,2026-05-28 19:00:00,8.0,
Leeds,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,13.399999618530273,,,2026-05-28 19:00:00,9.0,
Leeds,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,12.5,,,2026-05-28 19:00:00,10.0,
Leeds,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,12.699999809265137,,,2026-05-28 19:00:00,11.0,
Leeds,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,14.699999809265137,,,2026-05-28 19:00:00,12.0,
Leeds,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.200000762939453,,,2026-05-28 19:00:00,13.0,
Leeds,2026-05-29 09:00:00,2026-05-29,09:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,17.5,,,2026-05-28 19:00:00,14.0,
Leeds,2026-05-29 10:00:00,2026-05-29,10:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,18.0,,,2026-05-28 19:00:00,15.0,
Leeds,2026-05-29 11:00:00,2026-05-29,11:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,19.700000762939453,,,2026-05-28 19:00:00,16.0,
Leeds,2026-05-29 12:00:00,2026-05-29,12:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,20.100000381469727,,,2026-05-28 19:00:00,17.0,
Leeds,2026-05-29 13:00:00,2026-05-29,13:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,20.600000381469727,,,2026-05-28 19:00:00,18.0,
Leeds,2026-05-29 14:00:00,2026-05-29,14:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,20.700000762939453,,,2026-05-28 19:00:00,19.0,
Leeds,2026-05-29 15:00:00,2026-05-29,15:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,18.799999237060547,,,2026-05-28 19:00:00,20.0,
Leeds,2026-05-29 16:00:00,2026-05-29,16:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,18.0,,,2026-05-28 19:00:00,21.0,
Leeds,2026-05-29 17:00:00,2026-05-29,17:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,16.200000762939453,,,2026-05-28 19:00:00,22.0,
Leeds,2026-05-29 18:00:00,2026-05-29,18:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,15.300000190734863,,,2026-05-28 19:00:00,23.0,
Leeds,2026-05-29 19:00:00,2026-05-29,19:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,13.699999809265137,,,2026-05-28 19:00:00,24.0,
Leeds,2026-05-29 20:00:00,2026-05-29,20:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,9.600000381469727,,,2026-05-28 19:00:00,25.0,
Leeds,2026-05-29 21:00:00,2026-05-29,21:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,7.0,,,2026-05-28 19:00:00,26.0,
Leeds,2026-05-29 22:00:00,2026-05-29,22:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,6.800000190734863,,,2026-05-28 19:00:00,27.0,
Leeds,2026-05-29 23:00:00,2026-05-29,23:00:00,Source-Hourly,WindSpeed,OpenMeteo-ECMWF,6.5,,,2026-05-28 19:00:00,28.0,
Leeds,2026-05-28 19:00:00,2026-05-28,19:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,12.399999618530273,,,2026-05-28 19:00:00,0.0,
Leeds,2026-05-28 20:00:00,2026-05-28,20:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,13.899999618530273,,,2026-05-28 19:00:00,1.0,
Leeds,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,16.799999237060547,,,2026-05-28 19:00:00,2.0,
Leeds,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,16.399999618530273,,,2026-05-28 19:00:00,3.0,
Leeds,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,14.100000381469727,,,2026-05-28 19:00:00,4.0,
Leeds,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,15.300000190734863,,,2026-05-28 19:00:00,5.0,
Leeds,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,16.200000762939453,,,2026-05-28 19:00:00,6.0,
Leeds,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,14.600000381469727,,,2026-05-28 19:00:00,7.0,
Leeds,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,15.100000381469727,,,2026-05-28 19:00:00,8.0,
Leeds,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,12.899999618530273,,,2026-05-28 19:00:00,9.0,
Leeds,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,11.399999618530273,,,2026-05-28 19:00:00,10.0,
Leeds,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,11.800000190734863,,,2026-05-28 19:00:00,11.0,
Leeds,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,14.800000190734863,,,2026-05-28 19:00:00,12.0,
Leeds,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,17.200000762939453,,,2026-05-28 19:00:00,13.0,
Leeds,2026-05-29 09:00:00,2026-05-29,09:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,17.899999618530273,,,2026-05-28 19:00:00,14.0,
Leeds,2026-05-29 10:00:00,2026-05-29,10:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,18.399999618530273,,,2026-05-28 19:00:00,15.0,
Leeds,2026-05-29 11:00:00,2026-05-29,11:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,18.5,,,2026-05-28 19:00:00,16.0,
Leeds,2026-05-29 12:00:00,2026-05-29,12:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,19.700000762939453,,,2026-05-28 19:00:00,17.0,
Leeds,2026-05-29 13:00:00,2026-05-29,13:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,21.100000381469727,,,2026-05-28 19:00:00,18.0,
Leeds,2026-05-29 14:00:00,2026-05-29,14:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,21.0,,,2026-05-28 19:00:00,19.0,
Leeds,2026-05-29 15:00:00,2026-05-29,15:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,20.200000762939453,,,2026-05-28 19:00:00,20.0,
Leeds,2026-05-29 16:00:00,2026-05-29,16:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,18.399999618530273,,,2026-05-28 19:00:00,21.0,
Leeds,2026-05-29 17:00:00,2026-05-29,17:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,17.299999237060547,,,2026-05-28 19:00:00,22.0,
Leeds,2026-05-29 18:00:00,2026-05-29,18:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,16.299999237060547,,,2026-05-28 19:00:00,23.0,
Leeds,2026-05-29 19:00:00,2026-05-29,19:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,12.399999618530273,,,2026-05-28 19:00:00,24.0,
Leeds,2026-05-29 20:00:00,2026-05-29,20:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,9.5,,,2026-05-28 19:00:00,25.0,
Leeds,2026-05-29 21:00:00,2026-05-29,21:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,9.0,,,2026-05-28 19:00:00,26.0,
Leeds,2026-05-29 22:00:00,2026-05-29,22:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,7.599999904632568,,,2026-05-28 19:00:00,27.0,
Leeds,2026-05-29 23:00:00,2026-05-29,23:00:00,Source-Hourly,WindSpeed,OpenMeteo-GFSHRRR,5.400000095367432,,,2026-05-28 19:00:00,28.0,
London,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,2.0,
London,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,AccuWeather,11.100000381469727,,,2026-05-28 19:00:00,3.0,
London,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,4.0,
London,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,5.0,
London,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,6.0,
London,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,7.0,
London,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,8.0,
London,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,9.0,
London,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,10.0,
London,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,11.0,
London,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,12.0,
London,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,AccuWeather,9.300000190734863,,,2026-05-28 19:00:00,13.0,
London,2026-05-28 19:00:00,2026-05-28,19:00:00,Source-Hourly,WindSpeed,MetOffice,6.179880821868897,,,2026-05-28 19:00:00,0.0,
London,2026-05-28 20:00:00,2026-05-28,20:00:00,Source-Hourly,WindSpeed,MetOffice,5.294741698608399,,,2026-05-28 19:00:00,1.0,
London,2026-05-28 21:00:00,2026-05-28,21:00:00,Source-Hourly,WindSpeed,MetOffice,4.522256547912598,,,2026-05-28 19:00:00,2.0,
London,2026-05-28 22:00:00,2026-05-28,22:00:00,Source-Hourly,WindSpeed,MetOffice,4.473976273956299,,,2026-05-28 19:00:00,3.0,
London,2026-05-28 23:00:00,2026-05-28,23:00:00,Source-Hourly,WindSpeed,MetOffice,4.538349972564697,,,2026-05-28 19:00:00,4.0,
London,2026-05-29 00:00:00,2026-05-29,00:00:00,Source-Hourly,WindSpeed,MetOffice,4.377415726043702,,,2026-05-28 19:00:00,5.0,
London,2026-05-29 01:00:00,2026-05-29,01:00:00,Source-Hourly,WindSpeed,MetOffice,5.455676328826905,,,2026-05-28 19:00:00,6.0,
London,2026-05-29 02:00:00,2026-05-29,02:00:00,Source-Hourly,WindSpeed,MetOffice,5.391302246520996,,,2026-05-28 19:00:00,7.0,
London,2026-05-29 03:00:00,2026-05-29,03:00:00,Source-Hourly,WindSpeed,MetOffice,3.749771397216797,,,2026-05-28 19:00:00,8.0,
London,2026-05-29 04:00:00,2026-05-29,04:00:00,Source-Hourly,WindSpeed,MetOffice,3.266968273956299,,,2026-05-28 19:00:00,9.0,
London,2026-05-29 05:00:00,2026-05-29,05:00:00,Source-Hourly,WindSpeed,MetOffice,3.315248547912598,,,2026-05-28 19:00:00,10.0,
London,2026-05-29 06:00:00,2026-05-29,06:00:00,Source-Hourly,WindSpeed,MetOffice,3.1543143013916017,,,2026-05-28 19:00:00,11.0,
London,2026-05-29 07:00:00,2026-05-29,07:00:00,Source-Hourly,WindSpeed,MetOffice,2.945099589065552,,,2026-05-28 19:00:00,12.0,
London,2026-05-29 08:00:00,2026-05-29,08:00:00,Source-Hourly,WindSpeed,MetOffice,2.62323071232605,,,2026-05-28 19:00:00,13.0,
London,2026-05-29 09:00:00,2026-05-29,09:00:00,Source-Hourly,WindSpeed,MetOffice,2.3174554520874024,,,2026-05-28 19:00:00,14.0,
London,2026-05-29 10:00:00,2026-05-29,10:00:00,Source-Hourly,WindSpeed,MetOffice,2.977286438369751,,,2026-05-28 19:00:00,15.0,
London,2026-05-29 11:00:00,2026-05-29,11:00:00,Source-Hourly,WindSpeed,MetOffice,4.184294246520996,,,2026-05-28 19:00:00,16.0,
London,2026-05-29 12:00:00,2026-05-29,12:00:00,Source-Hourly,WindSpeed,MetOffice,3.6853976986083987,,,2026-05-28 19:00:00,17.0,
London,2026-05-29 13:00:00,2026-05-29,13:00:00,Source-Hourly,WindSpeed,MetOffice,2.188707863021851,,,2026-05-28 19:00:00,18.0,
London,2026-05-29 14:00:00,2026-05-29,14:00:00,Source-Hourly,WindSpeed,MetOffice,3.299155123260498,,,2026-05-28 19:00:00,19.0,
London,2026-05-29 15:00:00,2026-05-29,15:00:00,Source-Hourly,WindSpeed,MetOffice,3.830238904174805,,,2026-05-28 19:00:00,20.0,
